Case_ID,Department,Region,Priority,Channel,Customer_Type,Created_Date,Closed_Date,SLA_Days,Resolution_Hours,Status,SLA_Breach,Agent_ID,Reopen_Flag,Customer_Rating
CASE-105162,Policy Update,North,Low,Chat,Retail,2024-01-19,,5,18,In Progress,,AGT-144,0,
CASE-105163,Onboarding,West,Critical,Chat,SME,2024-11-22,,3,7,Escalated,,AGT-207,1,
CASE-105164,Onboarding,South,Medium,Portal,Retail,2024-02-21,2024-02-22 09:00:00,3,33,Closed,0.0,AGT-195,0,4.0
CASE-105165,Claims Processing,Central,Medium,Phone,Retail,2023-11-04,2023-11-05 19:00:00,5,43,Closed,0.0,AGT-290,0,4.0
CASE-105166,Claims Processing,East,Low,Chat,SME,2024-10-10,2024-10-11 09:00:00,15,33,Closed,0.0,AGT-240,0,5.0
CASE-105167,Billing,Central,Low,Portal,SME,2024-11-24,2024-11-26 00:00:00,5,48,Closed,0.0,AGT-228,0,4.0
CASE-105168,Claims Processing,South,Medium,Portal,SME,2024-01-02,2024-01-04 13:00:00,7,61,Closed,0.0,AGT-157,0,3.0
CASE-105169,Claims Processing,North,High,Phone,Retail,2023-01-01,2023-01-02 04:00:00,3,28,Closed,0.0,AGT-137,0,4.0
CASE-105170,Claims Processing,South,Medium,Chat,Corporate,2023-02-13,2023-02-15 16:00:00,7,64,Closed,0.0,AGT-224,0,3.0
CASE-105171,Onboarding,North,Low,Portal,Retail,2023-04-08,2023-04-11 01:00:00,15,73,Closed,0.0,AGT-280,1,4.0
CASE-105172,Billing,South,Medium,Portal,Retail,2024-12-20,2024-12-22 04:00:00,5,52,Closed,0.0,AGT-211,0,3.0
CASE-105173,Policy Update,West,Low,Phone,SME,2023-09-22,2023-09-24 21:00:00,10,69,Closed,0.0,AGT-122,0,1.0
CASE-105174,Policy Update,North,Medium,Phone,Retail,2023-05-20,2023-05-25 22:00:00,15,142,Closed,0.0,AGT-132,1,4.0
CASE-105175,Policy Update,North,Low,Email,Retail,2024-04-25,2024-04-26 00:00:00,5,24,Closed,0.0,AGT-261,0,2.0
CASE-105176,Claims Processing,North,Low,Portal,Corporate,2023-08-25,2023-08-27 15:00:00,5,63,Closed,0.0,AGT-284,0,4.0
CASE-105177,Customer Support,South,Low,Chat,Retail,2023-03-13,2023-03-15 09:00:00,7,57,Closed,0.0,AGT-106,0,4.0
CASE-105178,Billing,South,Low,Email,Retail,2024-10-28,2024-10-30 03:00:00,10,51,Closed,0.0,AGT-114,1,2.0
CASE-105179,Customer Support,Central,High,Chat,Corporate,2023-07-09,2023-07-10 01:00:00,3,25,Closed,0.0,AGT-274,1,4.0
CASE-105180,Policy Update,West,Medium,Email,SME,2023-09-25,2023-09-27 01:00:00,5,49,Closed,0.0,AGT-273,0,3.0
CASE-105181,Onboarding,East,High,Email,Retail,2023-11-17,2023-11-19 08:00:00,5,56,Closed,0.0,AGT-266,0,5.0
CASE-105182,Onboarding,East,High,Chat,SME,2023-04-17,2023-04-18 20:00:00,5,44,Closed,0.0,AGT-130,0,4.0
CASE-105183,Customer Support,South,High,Portal,Retail,2023-08-20,2023-08-23 16:00:00,10,88,Closed,0.0,AGT-250,0,2.0
CASE-105184,Claims Processing,South,High,Chat,Retail,2023-02-11,,5,29,Escalated,,AGT-159,0,
CASE-105185,Customer Support,North,Low,Phone,SME,2024-12-02,2024-12-03 09:00:00,5,33,Closed,0.0,AGT-260,0,2.0
CASE-105186,Claims Processing,Central,Critical,Email,Retail,2023-05-19,2023-05-21 09:00:00,7,57,Closed,0.0,AGT-226,0,1.0
CASE-105187,Policy Update,Central,High,Portal,SME,2024-09-06,2024-09-07 05:00:00,3,29,Closed,0.0,AGT-297,0,4.0
CASE-105188,Claims Processing,West,Medium,Portal,Retail,2024-11-13,2024-11-13 16:00:00,3,16,Closed,0.0,AGT-288,0,2.0
CASE-105189,Customer Support,Central,Medium,Phone,SME,2023-09-30,2023-10-01 07:00:00,5,31,Closed,0.0,AGT-130,0,1.0
CASE-105190,Onboarding,North,Medium,Chat,Corporate,2024-04-25,,5,4,In Progress,,AGT-175,0,
CASE-105191,Billing,West,Medium,Phone,Retail,2024-02-20,2024-02-22 11:00:00,5,59,Closed,0.0,AGT-279,0,5.0
CASE-105192,Policy Update,West,Low,Phone,Retail,2024-05-20,2024-05-21 04:00:00,3,28,Closed,0.0,AGT-113,0,4.0
CASE-105193,Billing,North,Low,Phone,Retail,2024-12-25,2024-12-26 10:00:00,5,34,Closed,0.0,AGT-226,0,4.0
CASE-105194,Claims Processing,East,Medium,Portal,SME,2024-02-28,,10,3,Cancelled,,AGT-166,1,
CASE-105195,Customer Support,East,Medium,Email,Retail,2024-02-11,2024-02-14 21:00:00,10,93,Closed,0.0,AGT-197,0,4.0
CASE-105196,Billing,Central,Low,Chat,Retail,2024-07-21,2024-07-22 06:00:00,3,30,Closed,0.0,AGT-115,0,5.0
CASE-105197,Customer Support,West,Medium,Portal,SME,2024-01-25,,5,33,Escalated,,AGT-126,0,
CASE-105198,Claims Processing,Central,Low,Portal,Retail,2023-12-08,2023-12-12 11:00:00,10,107,Closed,0.0,AGT-238,0,5.0
CASE-105199,Policy Update,East,Low,Portal,Retail,2024-09-05,2024-09-07 07:00:00,5,55,Closed,0.0,AGT-191,0,4.0
CASE-105200,Onboarding,South,Low,Portal,Retail,2024-05-07,2024-05-08 09:00:00,10,33,Closed,0.0,AGT-254,0,5.0
CASE-105201,Policy Update,East,High,Portal,Retail,2023-07-11,2023-07-15 17:00:00,10,113,Closed,0.0,AGT-158,1,3.0
CASE-105202,Onboarding,Central,High,Portal,Retail,2024-05-13,,3,21,In Progress,,AGT-150,0,
CASE-105203,Billing,West,Medium,Email,Corporate,2024-12-12,2024-12-14 04:00:00,5,52,Closed,0.0,AGT-218,1,5.0
CASE-105204,Billing,South,Low,Portal,Corporate,2023-08-21,2023-08-22 07:00:00,3,31,Closed,0.0,AGT-279,0,2.0
CASE-105205,Customer Support,West,Medium,Phone,Corporate,2023-08-15,2023-08-16 09:00:00,3,33,Closed,0.0,AGT-154,0,4.0
CASE-105206,Policy Update,South,Medium,Phone,SME,2024-01-06,2024-01-08 16:00:00,10,64,Closed,0.0,AGT-171,0,2.0
CASE-105207,Onboarding,South,High,Phone,Corporate,2023-05-19,2023-05-22 12:00:00,10,84,Closed,0.0,AGT-117,0,2.0
CASE-105208,Claims Processing,South,Medium,Portal,Retail,2023-05-29,2023-05-30 00:00:00,3,24,Closed,0.0,AGT-242,0,4.0
CASE-105209,Onboarding,West,High,Email,Retail,2023-04-25,2023-04-26 08:00:00,5,32,Closed,0.0,AGT-148,0,3.0
CASE-105210,Customer Support,South,Low,Chat,Retail,2024-03-25,2024-03-25 18:00:00,5,18,Closed,0.0,AGT-207,0,5.0
CASE-105211,Customer Support,Central,Low,Phone,Corporate,2023-03-04,2023-03-05 17:00:00,5,41,Closed,0.0,AGT-266,0,4.0
CASE-105212,Claims Processing,East,Low,Email,Retail,2023-04-14,2023-04-16 04:00:00,7,52,Closed,0.0,AGT-274,0,5.0
CASE-105213,Billing,North,Medium,Portal,Retail,2024-10-29,2024-11-02 00:00:00,10,96,Closed,0.0,AGT-172,0,2.0
CASE-105214,Billing,West,Medium,Phone,Retail,2023-09-30,,3,10,In Progress,,AGT-146,0,
CASE-105215,Onboarding,North,Medium,Phone,Corporate,2023-01-06,2023-01-07 02:00:00,3,26,Closed,0.0,AGT-139,0,5.0
CASE-105216,Billing,Central,Low,Phone,Retail,2023-05-27,2023-05-28 00:00:00,3,24,Closed,0.0,AGT-211,0,4.0
CASE-105217,Onboarding,West,Low,Chat,Retail,2023-07-03,2023-07-04 06:00:00,5,30,Closed,0.0,AGT-151,0,2.0
CASE-105218,Claims Processing,Central,Medium,Phone,Retail,2023-01-28,2023-01-30 17:00:00,5,65,Closed,0.0,AGT-174,0,3.0
CASE-105219,Onboarding,South,Medium,Email,Retail,2024-07-03,2024-07-05 21:00:00,5,69,Closed,0.0,AGT-244,1,4.0
CASE-105220,Claims Processing,Central,High,Email,Retail,2023-04-29,,5,8,In Progress,,AGT-123,0,
CASE-105221,Claims Processing,East,Low,Phone,Retail,2023-10-20,,7,29,In Progress,,AGT-203,1,
CASE-105222,Customer Support,East,Medium,Phone,Corporate,2024-01-06,,5,39,In Progress,,AGT-159,0,
CASE-105223,Customer Support,East,Low,Chat,SME,2023-09-01,2023-09-02 21:00:00,5,45,Closed,0.0,AGT-188,0,5.0
CASE-105224,Onboarding,North,Medium,Phone,Retail,2024-08-02,,10,61,Escalated,,AGT-200,0,
CASE-105225,Onboarding,West,Low,Portal,SME,2024-12-26,2024-12-31 14:00:00,10,134,Closed,0.0,AGT-109,0,5.0
CASE-105226,Customer Support,South,Medium,Phone,Retail,2023-08-06,2023-08-07 11:00:00,3,35,Closed,0.0,AGT-216,0,4.0
CASE-105227,Billing,West,High,Phone,Retail,2023-06-26,2023-06-27 16:00:00,5,40,Closed,0.0,AGT-293,0,3.0
CASE-105228,Customer Support,North,Medium,Phone,Corporate,2023-10-26,2023-10-29 16:00:00,10,88,Closed,0.0,AGT-235,0,4.0
CASE-105229,Customer Support,West,Medium,Chat,Retail,2024-11-06,,3,4,Pending Customer,,AGT-123,1,
CASE-105230,Customer Support,Central,Low,Chat,Corporate,2023-02-27,2023-02-28 08:00:00,5,32,Closed,0.0,AGT-143,0,4.0
CASE-105231,Customer Support,West,Low,Chat,Retail,2023-09-26,2023-09-27 21:00:00,5,45,Closed,0.0,AGT-242,0,4.0
CASE-105232,Customer Support,Central,Low,Email,Retail,2023-11-04,,3,22,Escalated,,AGT-255,0,
CASE-105233,Claims Processing,West,Medium,Email,Retail,2024-07-23,,3,16,Escalated,,AGT-103,1,
CASE-105234,Policy Update,North,Medium,Portal,Retail,2023-10-15,2023-10-16 18:00:00,5,42,Closed,0.0,AGT-274,0,3.0
CASE-105235,Customer Support,North,Medium,Chat,Retail,2023-04-15,2023-04-18 15:00:00,7,87,Closed,0.0,AGT-232,0,4.0
CASE-105236,Customer Support,West,Medium,Email,Retail,2023-08-16,2023-08-18 20:00:00,10,68,Closed,0.0,AGT-213,0,3.0
CASE-105237,Claims Processing,West,Medium,Email,Retail,2023-09-04,2023-09-09 15:00:00,15,135,Closed,0.0,AGT-202,1,4.0
CASE-105238,Onboarding,South,Medium,Phone,SME,2024-11-30,2024-12-01 09:00:00,3,33,Closed,0.0,AGT-273,0,3.0
CASE-105239,Onboarding,South,High,Phone,Retail,2024-05-08,2024-05-09 02:00:00,3,26,Closed,0.0,AGT-161,0,5.0
CASE-105240,Billing,North,Medium,Chat,Retail,2023-03-24,2023-03-27 15:00:00,7,87,Closed,0.0,AGT-226,0,5.0
CASE-105241,Billing,South,Medium,Phone,Retail,2023-07-05,2023-07-06 00:00:00,5,24,Closed,0.0,AGT-139,0,2.0
CASE-105242,Policy Update,East,High,Email,Retail,2023-09-09,2023-09-10 23:00:00,5,47,Closed,0.0,AGT-208,0,4.0
CASE-105243,Claims Processing,West,Medium,Chat,Corporate,2023-12-21,2023-12-21 21:00:00,3,21,Closed,0.0,AGT-105,1,4.0
CASE-105244,Claims Processing,South,Medium,Portal,SME,2024-11-26,2024-11-27 08:00:00,5,32,Closed,0.0,AGT-257,0,5.0
CASE-105245,Customer Support,East,High,Email,Retail,2023-07-29,2023-07-30 06:00:00,5,30,Closed,0.0,AGT-186,0,4.0
CASE-105246,Policy Update,East,High,Portal,Retail,2024-08-31,2024-09-01 12:00:00,3,36,Closed,0.0,AGT-259,0,4.0
CASE-105247,Claims Processing,Central,Low,Phone,Retail,2024-03-22,2024-03-27 12:00:00,15,132,Closed,0.0,AGT-113,0,3.0
CASE-105248,Policy Update,South,Medium,Phone,Retail,2024-04-04,,3,9,Pending Customer,,AGT-202,0,
CASE-105249,Billing,West,High,Email,Corporate,2024-04-16,2024-04-19 15:00:00,15,87,Closed,0.0,AGT-106,0,3.0
CASE-105250,Billing,West,Low,Portal,Retail,2024-12-20,2024-12-23 13:00:00,10,85,Closed,0.0,AGT-274,0,5.0
CASE-105251,Customer Support,East,Medium,Phone,Retail,2024-01-05,2024-01-05 23:00:00,5,23,Closed,0.0,AGT-272,0,5.0
CASE-105252,Customer Support,South,Medium,Phone,Retail,2024-05-06,,7,35,Escalated,,AGT-225,0,
CASE-105253,Onboarding,Central,Low,Portal,Retail,2023-05-17,2023-05-19 08:00:00,7,56,Closed,0.0,AGT-236,0,5.0
CASE-105254,Claims Processing,North,High,Email,Retail,2024-01-02,2024-01-02 21:00:00,3,21,Closed,0.0,AGT-227,0,4.0
CASE-105255,Claims Processing,South,Medium,Portal,Retail,2023-07-03,2023-07-05 03:00:00,5,51,Closed,0.0,AGT-144,0,3.0
CASE-105256,Onboarding,North,High,Phone,Retail,2024-08-10,2024-08-12 03:00:00,5,51,Closed,0.0,AGT-217,0,4.0
CASE-105257,Claims Processing,West,Medium,Phone,SME,2023-10-14,,7,51,Escalated,,AGT-105,0,
CASE-105258,Claims Processing,West,Critical,Chat,Retail,2024-04-16,2024-04-16 19:00:00,5,19,Closed,0.0,AGT-294,0,5.0
CASE-105259,Customer Support,East,Low,Portal,Retail,2024-01-10,,5,26,Pending Customer,,AGT-190,0,
CASE-105260,Policy Update,West,Medium,Phone,Retail,2024-10-15,2024-10-16 23:00:00,5,47,Closed,0.0,AGT-237,0,3.0
CASE-105261,Billing,North,High,Email,Corporate,2024-06-20,2024-06-21 11:00:00,5,35,Closed,0.0,AGT-157,0,4.0
CASE-105262,Billing,East,Low,Chat,Corporate,2024-05-25,2024-05-27 05:00:00,5,53,Closed,0.0,AGT-240,0,4.0
CASE-105263,Billing,North,Medium,Portal,Retail,2024-08-01,,5,8,In Progress,,AGT-184,0,
CASE-105264,Claims Processing,Central,Low,Email,Retail,2023-09-07,2023-09-10 08:00:00,10,80,Closed,0.0,AGT-131,0,4.0
CASE-105265,Onboarding,West,High,Phone,Retail,2024-05-24,2024-05-24 17:00:00,7,17,Closed,0.0,AGT-236,1,5.0
CASE-105266,Onboarding,North,Medium,Email,SME,2024-09-21,2024-09-23 08:00:00,7,56,Closed,0.0,AGT-204,0,1.0
CASE-105267,Billing,West,Low,Email,SME,2023-03-14,,5,4,Pending Customer,,AGT-273,0,
CASE-105268,Customer Support,West,Low,Chat,SME,2023-10-09,2023-10-12 12:00:00,7,84,Closed,0.0,AGT-110,0,3.0
CASE-105269,Onboarding,West,Critical,Email,Retail,2023-12-26,,5,10,Pending Customer,,AGT-130,0,
CASE-105270,Customer Support,South,High,Phone,Corporate,2023-01-10,2023-01-10 18:00:00,3,18,Closed,0.0,AGT-256,0,5.0
CASE-105271,Claims Processing,Central,Low,Portal,Retail,2023-07-30,2023-08-03 12:00:00,15,108,Closed,0.0,AGT-170,0,3.0
CASE-105272,Claims Processing,West,Medium,Portal,SME,2023-06-01,2023-06-02 02:00:00,3,26,Closed,0.0,AGT-203,0,5.0
CASE-105273,Policy Update,North,Medium,Portal,Retail,2023-01-05,,5,8,Cancelled,,AGT-193,0,
CASE-105274,Claims Processing,West,Low,Portal,Retail,2023-07-14,2023-07-15 05:00:00,3,29,Closed,0.0,AGT-121,0,3.0
CASE-105275,Claims Processing,Central,Medium,Chat,Retail,2023-10-10,2023-10-11 02:00:00,3,26,Closed,0.0,AGT-137,0,5.0
CASE-105276,Customer Support,North,Medium,Email,SME,2024-04-08,2024-04-09 14:00:00,7,38,Closed,0.0,AGT-117,0,4.0
CASE-105277,Onboarding,North,Low,Email,SME,2023-04-23,2023-04-24 04:00:00,5,28,Closed,0.0,AGT-155,0,3.0
CASE-105278,Onboarding,South,Medium,Portal,Corporate,2023-09-28,2023-10-02 03:00:00,10,99,Closed,0.0,AGT-299,0,4.0
CASE-105279,Billing,North,Medium,Phone,Corporate,2023-06-12,2023-06-12 17:00:00,5,17,Closed,0.0,AGT-254,0,5.0
CASE-105280,Customer Support,West,Low,Chat,Retail,2024-04-04,2024-04-05 13:00:00,5,37,Closed,0.0,AGT-240,0,3.0
CASE-105281,Customer Support,South,Medium,Chat,Retail,2023-04-15,2023-04-16 01:00:00,5,25,Closed,0.0,AGT-147,0,4.0
CASE-105282,Policy Update,East,Medium,Portal,SME,2024-11-23,2024-11-25 04:00:00,7,52,Closed,0.0,AGT-181,0,1.0
CASE-105283,Claims Processing,South,Medium,Portal,Retail,2024-07-09,2024-07-12 15:00:00,10,87,Closed,0.0,AGT-250,0,5.0
CASE-105284,Onboarding,South,Low,Portal,Retail,2023-10-09,,5,10,In Progress,,AGT-299,0,
CASE-105285,Billing,East,High,Phone,Corporate,2024-11-17,,5,5,In Progress,,AGT-238,0,
CASE-105286,Policy Update,North,Medium,Email,Retail,2023-06-11,2023-06-16 00:00:00,15,120,Closed,0.0,AGT-130,0,5.0
CASE-105287,Policy Update,North,Medium,Chat,SME,2023-12-17,2023-12-17 09:00:00,3,9,Closed,0.0,AGT-175,0,3.0
CASE-105288,Claims Processing,North,Low,Email,Retail,2024-03-09,2024-03-10 15:00:00,5,39,Closed,0.0,AGT-257,0,4.0
CASE-105289,Onboarding,South,Medium,Chat,Corporate,2023-05-20,2023-05-20 09:00:00,5,9,Closed,0.0,AGT-268,1,4.0
CASE-105290,Billing,East,Low,Phone,Corporate,2024-04-15,2024-04-16 08:00:00,3,32,Closed,0.0,AGT-256,0,5.0
CASE-105291,Customer Support,South,Medium,Phone,SME,2023-05-12,2023-05-14 03:00:00,5,51,Closed,0.0,AGT-133,0,3.0
CASE-105292,Claims Processing,East,Medium,Phone,SME,2023-03-28,2023-03-29 01:00:00,3,25,Closed,0.0,AGT-297,0,4.0
CASE-105293,Billing,West,Critical,Portal,SME,2024-11-18,2024-11-22 00:00:00,10,96,Closed,0.0,AGT-207,0,3.0
CASE-105294,Claims Processing,West,Low,Phone,Retail,2023-07-02,2023-07-04 06:00:00,7,54,Closed,0.0,AGT-178,0,3.0
CASE-105295,Customer Support,South,Low,Portal,Corporate,2024-01-03,2024-01-06 20:00:00,10,92,Closed,0.0,AGT-135,0,3.0
CASE-105296,Customer Support,Central,Medium,Phone,SME,2023-05-09,2023-05-11 01:00:00,5,49,Closed,0.0,AGT-264,0,4.0
CASE-105297,Billing,North,Critical,Phone,SME,2023-09-03,2023-09-05 07:00:00,5,55,Closed,0.0,AGT-224,0,4.0
CASE-105298,Claims Processing,South,Low,Chat,Retail,2024-08-23,2024-08-25 19:00:00,7,67,Closed,0.0,AGT-215,0,5.0
CASE-105299,Customer Support,West,Critical,Portal,SME,2024-07-31,2024-08-03 19:00:00,10,91,Closed,0.0,AGT-279,0,4.0
CASE-105300,Policy Update,East,Medium,Email,Corporate,2024-10-31,2024-11-01 11:00:00,3,35,Closed,0.0,AGT-262,0,5.0
CASE-105301,Customer Support,South,Low,Chat,Retail,2024-01-13,2024-01-14 03:00:00,5,27,Closed,0.0,AGT-214,0,3.0
CASE-105302,Billing,North,Low,Email,Retail,2023-05-29,2023-05-30 02:00:00,7,26,Closed,0.0,AGT-100,0,4.0
CASE-105303,Onboarding,East,Low,Email,Retail,2024-03-08,2024-03-11 17:00:00,15,89,Closed,0.0,AGT-105,1,5.0
CASE-105304,Customer Support,West,Low,Email,Retail,2024-09-19,2024-09-26 04:00:00,15,172,Closed,0.0,AGT-151,0,5.0
CASE-105305,Policy Update,Central,Medium,Portal,Retail,2024-12-26,2024-12-27 22:00:00,7,46,Closed,0.0,AGT-159,0,4.0
CASE-105306,Onboarding,South,Medium,Chat,Retail,2024-04-13,,3,18,In Progress,,AGT-269,1,
CASE-105307,Onboarding,West,Medium,Email,Retail,2024-03-21,2024-03-21 20:00:00,3,20,Closed,0.0,AGT-143,0,3.0
CASE-105308,Billing,West,Medium,Portal,Retail,2024-04-25,2024-04-28 09:00:00,10,81,Closed,0.0,AGT-179,0,5.0
CASE-105309,Policy Update,South,Low,Phone,Retail,2023-10-21,,5,13,In Progress,,AGT-296,1,
CASE-105310,Customer Support,West,Low,Phone,Retail,2023-05-23,2023-05-23 15:00:00,3,15,Closed,0.0,AGT-258,0,2.0
CASE-105311,Customer Support,North,High,Portal,Retail,2023-09-07,2023-09-11 21:00:00,10,117,Closed,0.0,AGT-265,0,5.0
CASE-105312,Policy Update,South,Low,Portal,SME,2023-10-29,2023-10-29 12:00:00,3,12,Closed,0.0,AGT-114,1,5.0
CASE-105313,Customer Support,Central,Low,Portal,Retail,2023-01-25,2023-01-27 12:00:00,7,60,Closed,0.0,AGT-219,0,4.0
CASE-105314,Claims Processing,South,Medium,Portal,Retail,2023-03-11,2023-03-13 13:00:00,7,61,Closed,0.0,AGT-162,0,3.0
CASE-105315,Billing,North,Medium,Portal,Retail,2024-09-16,2024-09-17 03:00:00,3,27,Closed,0.0,AGT-106,0,5.0
CASE-105316,Billing,South,Medium,Email,Retail,2023-04-22,2023-04-23 16:00:00,5,40,Closed,0.0,AGT-158,0,4.0
CASE-105317,Customer Support,East,Low,Portal,SME,2023-12-30,2023-12-31 01:00:00,3,25,Closed,0.0,AGT-287,1,4.0
CASE-105318,Billing,North,Low,Chat,Retail,2023-10-30,2023-11-01 10:00:00,7,58,Closed,0.0,AGT-250,1,2.0
CASE-105319,Billing,West,Medium,Portal,Retail,2024-04-15,2024-04-17 07:00:00,5,55,Closed,0.0,AGT-135,0,5.0
CASE-105320,Policy Update,East,High,Portal,Corporate,2023-04-01,2023-04-01 12:00:00,3,12,Closed,0.0,AGT-104,0,4.0
CASE-105321,Claims Processing,South,Low,Phone,SME,2024-06-13,2024-06-20 17:00:00,15,185,Closed,0.0,AGT-197,0,2.0
CASE-105322,Policy Update,North,High,Chat,SME,2024-10-22,2024-10-23 19:00:00,5,43,Closed,0.0,AGT-105,0,3.0
CASE-105323,Policy Update,South,Medium,Email,Retail,2024-12-26,2024-12-27 16:00:00,5,40,Closed,0.0,AGT-283,0,5.0
CASE-105324,Policy Update,West,Low,Chat,Retail,2024-10-24,2024-10-24 17:00:00,3,17,Closed,0.0,AGT-252,0,5.0
CASE-105325,Customer Support,North,Low,Email,SME,2023-07-11,2023-07-12 18:00:00,3,42,Closed,0.0,AGT-102,0,4.0
CASE-105326,Customer Support,Central,Medium,Portal,Corporate,2024-07-05,2024-07-07 20:00:00,15,68,Closed,0.0,AGT-242,0,5.0
CASE-105327,Policy Update,Central,High,Portal,Retail,2023-08-30,2023-08-31 07:00:00,5,31,Closed,0.0,AGT-143,0,1.0
CASE-105328,Policy Update,West,High,Portal,Retail,2023-05-18,2023-05-18 02:00:00,5,2,Closed,0.0,AGT-157,0,4.0
CASE-105329,Claims Processing,Central,Medium,Email,Corporate,2023-12-11,2023-12-15 14:00:00,10,110,Closed,0.0,AGT-127,0,1.0
CASE-105330,Onboarding,East,High,Phone,SME,2023-06-29,2023-06-30 11:00:00,7,35,Closed,0.0,AGT-186,1,4.0
CASE-105331,Policy Update,South,Low,Chat,SME,2024-12-12,2024-12-12 16:00:00,5,16,Closed,0.0,AGT-191,0,3.0
CASE-105332,Claims Processing,South,Low,Email,SME,2024-05-17,2024-05-20 00:00:00,10,72,Closed,0.0,AGT-155,0,5.0
CASE-105333,Customer Support,West,Medium,Portal,Corporate,2023-07-22,,7,54,In Progress,,AGT-236,1,
CASE-105334,Claims Processing,East,Medium,Phone,Retail,2024-07-26,2024-07-27 04:00:00,3,28,Closed,0.0,AGT-243,0,3.0
CASE-105335,Claims Processing,North,Low,Email,SME,2023-07-11,2023-07-13 05:00:00,7,53,Closed,0.0,AGT-253,1,3.0
CASE-105336,Onboarding,East,High,Chat,Corporate,2023-01-05,2023-01-06 20:00:00,10,44,Closed,0.0,AGT-152,0,5.0
CASE-105337,Onboarding,East,Medium,Chat,SME,2023-08-25,2023-08-26 17:00:00,5,41,Closed,0.0,AGT-189,0,2.0
CASE-105338,Policy Update,West,Low,Phone,Retail,2024-11-23,,7,31,In Progress,,AGT-185,0,
CASE-105339,Onboarding,North,Medium,Email,Corporate,2023-11-07,2023-11-10 09:00:00,15,81,Closed,0.0,AGT-206,0,3.0
CASE-105340,Billing,North,Low,Email,Retail,2024-07-02,2024-07-03 14:00:00,7,38,Closed,0.0,AGT-121,0,5.0
CASE-105341,Customer Support,West,Low,Portal,SME,2023-02-25,2023-02-26 03:00:00,3,27,Closed,0.0,AGT-296,0,4.0
CASE-105342,Billing,West,Low,Chat,Corporate,2024-03-18,2024-03-19 02:00:00,3,26,Closed,0.0,AGT-275,0,5.0
CASE-105343,Customer Support,South,Medium,Chat,Retail,2023-08-25,2023-08-26 18:00:00,5,42,Closed,0.0,AGT-142,0,3.0
CASE-105344,Onboarding,East,Low,Phone,Retail,2023-07-16,2023-07-17 22:00:00,5,46,Closed,0.0,AGT-128,0,5.0
CASE-105345,Customer Support,North,High,Email,Retail,2024-08-07,,15,26,In Progress,,AGT-130,0,
CASE-105346,Policy Update,East,Medium,Chat,Retail,2024-07-24,2024-07-26 11:00:00,5,59,Closed,0.0,AGT-210,0,4.0
CASE-105347,Claims Processing,South,Low,Email,SME,2024-05-28,2024-05-29 11:00:00,5,35,Closed,0.0,AGT-292,0,5.0
CASE-105348,Customer Support,East,Critical,Portal,Retail,2024-03-24,2024-03-24 22:00:00,7,22,Closed,0.0,AGT-223,0,5.0
CASE-105349,Onboarding,North,Low,Phone,Corporate,2023-12-26,2023-12-28 12:00:00,5,60,Closed,0.0,AGT-119,0,5.0
CASE-105350,Billing,South,Medium,Portal,Corporate,2024-11-30,,5,25,Pending Customer,,AGT-181,0,
CASE-105351,Billing,East,High,Email,Retail,2023-01-30,,3,21,In Progress,,AGT-248,0,
CASE-105352,Onboarding,West,Critical,Portal,Retail,2023-04-18,2023-04-18 19:00:00,5,19,Closed,0.0,AGT-173,1,2.0
CASE-105353,Onboarding,South,High,Phone,Retail,2024-08-24,2024-08-27 21:00:00,10,93,Closed,0.0,AGT-140,0,3.0
CASE-105354,Customer Support,East,Low,Phone,Retail,2024-12-17,2024-12-18 22:00:00,7,46,Closed,0.0,AGT-110,0,4.0
CASE-105355,Policy Update,East,Medium,Portal,Retail,2024-03-20,2024-03-21 20:00:00,5,44,Closed,0.0,AGT-212,0,4.0
CASE-105356,Customer Support,West,High,Phone,Retail,2024-03-13,,3,6,Pending Customer,,AGT-285,0,
CASE-105357,Claims Processing,Central,Low,Portal,Retail,2024-08-28,2024-08-30 02:00:00,10,50,Closed,0.0,AGT-210,0,3.0
CASE-105358,Onboarding,Central,Low,Phone,Retail,2024-04-01,,10,64,In Progress,,AGT-188,0,
CASE-105359,Onboarding,Central,High,Email,Retail,2024-09-06,2024-09-07 13:00:00,5,37,Closed,0.0,AGT-295,0,3.0
CASE-105360,Policy Update,North,Low,Email,SME,2024-11-28,2024-11-30 05:00:00,7,53,Closed,0.0,AGT-138,0,5.0
CASE-105361,Customer Support,South,Critical,Email,Retail,2024-11-26,2024-11-28 06:00:00,5,54,Closed,0.0,AGT-214,0,3.0
CASE-105362,Customer Support,Central,Low,Portal,Retail,2024-05-09,2024-05-12 05:00:00,5,77,Closed,0.0,AGT-243,0,5.0
CASE-105363,Claims Processing,West,Medium,Chat,Retail,2024-11-04,2024-11-06 10:00:00,10,58,Closed,0.0,AGT-224,0,3.0
CASE-105364,Claims Processing,South,Medium,Portal,SME,2023-09-04,2023-09-04 19:00:00,3,19,Closed,0.0,AGT-187,0,3.0
CASE-105365,Customer Support,West,Low,Portal,Retail,2024-06-26,2024-06-27 11:00:00,5,35,Closed,0.0,AGT-152,0,4.0
CASE-105366,Claims Processing,North,High,Portal,SME,2024-07-17,2024-07-18 07:00:00,3,31,Closed,0.0,AGT-237,0,5.0
CASE-105367,Billing,West,Medium,Chat,Retail,2024-08-10,2024-08-12 14:00:00,5,62,Closed,0.0,AGT-236,0,3.0
